date,corridor,target_source_quote_date,rate,dist_min_10,favourability_percentile_20,ret_5,good,future_regret_bps,centered_benefit_bps
2022-09-30,KGS_RUB,2022-09-30,0.716025,0.005842391686075699,0.9,-0.024215242970097806,False,367.5569987081465,139.08157500308818
2022-09-30,KZT_RUB,2022-09-30,0.119763,0.0,1.0,-0.043747305217099686,False,317.79431042976466,286.5199371699987
2022-10-03,AMD_RUB,2022-10-01,0.136321,0.0,1.0,-0.023306633040537705,True,0.0,592.604520098915
2022-10-31,KGS_RUB,2022-10-29,0.739168,0.0,0.85,-0.0021343262022627263,False,183.30068401229533,-8.257401922317989
2022-11-08,KGS_RUB,2022-11-08,0.729025,0.0,1.0,-0.013722184943071092,False,201.6666095127052,-1.8658533741080603
2022-11-08,TJS_RUB,2022-11-08,5.99596,0.001491557583643388,0.85,-0.004611752831297444,False,165.51144437254416,-13.544093455913883
2022-11-08,UZS_RUB,2022-11-08,0.00550076,0.000540217069040505,0.8,-0.0013561525208641845,False,221.22397632327295,-39.09753421686298
2022-11-14,AMD_RUB,2022-11-12,0.152019,0.0,0.95,-0.03215147482953351,True,0.0,121.71178745274104
2022-11-14,KZT_RUB,2022-11-12,0.128281,0.0,1.0,-0.0485440493673327,True,0.0,250.80314403248505
2022-11-14,TJS_RUB,2022-11-12,5.89672,0.0,1.0,-0.030009129565811032,True,0.0,105.30724848606471
2022-11-24,UZS_RUB,2022-11-24,0.00539788,0.0034968870083491588,0.8,-0.0008385146629004137,True,31.642052064884815,23.09671275388941
2022-11-28,KZT_RUB,2022-11-26,0.129799,0.0,0.95,-0.01308546228710461,True,0.0,112.62581488580422
2023-03-14,TJS_RUB,2023-03-14,6.91464,0.007828384781654929,0.8,0.00012294269857759943,True,35.996089456574694,73.56193824417558
2023-03-17,KZT_RUB,2023-03-17,0.164396,0.0,0.9,-0.05011296072664673,True,3.7713812988137634,223.3001157974119
2023-03-24,KZT_RUB,2023-03-24,0.165038,0.004283958280087985,0.85,0.0039052045061924723,True,0.0,128.946373073522
2023-05-01,KGS_RUB,2023-04-29,0.919896,0.0,0.8,-0.011989573163462164,False,450.02913372816107,-98.93316129050993
2023-05-01,KZT_RUB,2023-04-29,0.176474,0.0,0.85,-0.013246255095251236,False,240.20535602978305,-9.239620551658094
2023-05-01,TJS_RUB,2023-04-29,7.37629,0.0,0.8,-0.011999924992097455,False,473.0697952493738,-106.63168127258487
2023-05-01,UZS_RUB,2023-04-29,0.00706827,0.0,0.8,-0.00974109669646106,False,509.7003934484667,-133.01411111742883
2023-05-03,AMD_RUB,2023-05-03,0.206697,0.0,0.85,-0.014588309329366833,False,497.0076972573383,-95.13383624839723
2023-05-08,KZT_RUB,2023-05-06,0.172518,0.0,1.0,-0.039838375743004084,True,96.68556324557454,149.73558640003174
2023-07-27,UZS_RUB,2023-07-27,0.00775393,0.0,0.8,-0.013122006661550167,True,12.909582624553485,142.52227523492974
2023-07-28,TJS_RUB,2023-07-28,8.2442,0.0,0.8,-0.008975978708646859,True,0.0,163.37612940820267
2023-08-18,UZS_RUB,2023-08-18,0.00775465,0.0,0.9,-0.06996282082034055,True,17.563655355173704,297.48339243006836
2023-08-21,KZT_RUB,2023-08-19,0.201655,0.0,1.0,-0.08618595756636493,True,0.0,404.8655923723888
2023-09-13,KZT_RUB,2023-09-13,0.204596,0.0,0.9,-0.036111202717409197,False,137.34383858922007,172.30932372518936
2023-09-13,UZS_RUB,2023-09-13,0.00778586,0.0,0.85,-0.032692259908063126,True,0.0,224.44610416491605
2023-09-20,KZT_RUB,2023-09-20,0.205032,0.0021310289546228045,0.9,0.0021310289546228045,False,200.16387685824634,6.668144350354324
2023-09-27,AMD_RUB,2023-09-27,0.248221,0.0008265595768015555,0.8,-0.003904588392979025,False,663.3604731267704,-66.25298141312965
2023-09-27,UZS_RUB,2023-09-27,0.00788438,0.0014454464625937025,0.8,-0.003600463548624089,True,0.0,122.41331666745641
2023-10-20,AMD_RUB,2023-10-20,0.242167,0.0009713473207346723,0.8,-0.0070361607820143,False,440.9766813810302,-95.2030630775129
2023-10-23,KGS_RUB,2023-10-21,1.07373,0.0,1.0,-0.01606399941352188,False,404.7572480977532,-70.62464828362234
2023-10-23,KZT_RUB,2023-10-21,0.200053,0.0,1.0,-0.021850950020046778,False,251.73329067797096,-8.67903761075152
