corridor,date,rate_t,good_day_candidate,window_closing_candidate,positive_market_fact_candidate,suppressed_by_priority,suppressed_by_cooldown,deferred_1d,final_push,final_push_type,final_push_reason
KZT_RUB,2025-10-28,0.146776,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-10-29,0.148324,False,True,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-30,0.148315,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-11-17,0.154729,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-11-24,0.152501,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-11-25,0.152162,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-11-26,0.151855,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-11-27,0.151609,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-11-28,0.150864,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-01,0.151353,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-12-02,0.151606,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-03,0.150868,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-10,0.151108,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-11,0.151338,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-24,0.152586,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-26,0.152416,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-12-29,0.151503,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-01-12,0.154978,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-13,0.154511,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-15,0.154137,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-16,0.153847,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-19,0.15233,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-01-20,0.151825,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-21,0.152708,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-22,0.152876,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-23,0.150066,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-26,0.150135,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-01-27,0.151008,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-01-30,0.150873,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-02-02,0.150511,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-02-17,0.154476,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-02-18,0.155983,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-02-19,0.155416,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-02-25,0.154091,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-02-26,0.153905,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-02-27,0.153856,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-03-02,0.154008,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-03-03,0.155104,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-03-04,0.154416,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-03-26,0.167353,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-03-27,0.170281,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-03-30,0.168409,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-03-31,0.168478,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-01,0.16873,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-02,0.168397,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-07,0.167342,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-08,0.168871,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-10,0.16376,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-13,0.160419,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-04-14,0.161158,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-15,0.159725,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-16,0.157734,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-17,0.160492,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-04-22,0.158874,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-05-06,0.162196,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-07,0.16177,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-08,0.161026,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-11,0.160325,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-05-12,0.160325,True,False,True,True,True,False,False,none,COOLDOWN
