corridor,date,rate_t,golden_good_day,golden_window_closing,golden_positive_market_fact,good_day_candidate,window_closing_candidate,positive_market_fact_candidate,past_rebound_bps,mean_change_h5_bps,n_worse_days_h5,methodology_historical_eligible
KGS_RUB,2025-05-27,0.910907,False,0,1,True,False,True,0.0,1.2035380824144681,2,False
KGS_RUB,2025-05-28,0.910436,False,0,1,True,False,True,0.0,-2.440935088152907,2,False
KGS_RUB,2025-05-29,0.910277,False,0,1,True,False,True,0.0,-3.1324488072368424,2,False
KGS_RUB,2025-05-30,0.897621,True,0,1,True,False,True,0.0,-1.0755963878668062,3,False
KGS_RUB,2025-06-02,0.898995,True,0,1,True,False,True,15.307128509693957,8.910845881172415,5,False
KGS_RUB,2025-06-03,0.904843,True,0,0,True,False,False,80.45711943013734,18.803253840441236,5,False
KGS_RUB,2025-06-04,0.901714,True,0,0,True,False,False,45.598309308716445,-3.640571794104152,1,False
KGS_RUB,2025-06-05,0.897684,True,0,1,True,False,True,0.7018552373438958,-8.508914052041128,0,False
KGS_RUB,2025-06-06,0.904828,True,0,0,True,False,False,80.29001104029376,9.729986635957033,4,False
KGS_RUB,2025-06-09,0.905321,True,0,0,True,False,False,85.7823067864949,5.625758987226615,4,False
KGS_RUB,2025-06-10,0.905138,True,0,0,True,False,False,83.03590127483496,9.038416435300345,5,False
KGS_RUB,2025-06-11,0.898803,True,0,1,True,False,True,12.465410990949444,5.029856280575951,4,False
KGS_RUB,2025-06-12,0.903405,True,0,0,True,False,False,63.73066691619744,22.058861217153503,5,False
KGS_RUB,2025-06-13,0.903405,True,0,0,True,False,False,63.73066691619744,10.169535612563507,5,False
KGS_RUB,2025-06-16,0.903405,True,0,0,True,False,False,51.20143123687804,-0.6009390158849826,3,False
KGS_RUB,2025-06-17,0.897732,True,0,1,True,False,True,0.0,-1.629242299141076,2,False
KGS_RUB,2025-06-18,0.900097,True,0,0,True,False,False,26.344165073763914,1.6098208343815479,3,False
KGS_RUB,2025-06-19,0.900142,True,0,0,True,False,False,26.845428256985215,-2.6584541342515866,2,False
KGS_RUB,2025-06-20,0.897472,True,0,1,True,False,True,0.0,0.11476463541426618,4,False
KGS_RUB,2025-06-23,0.897674,True,0,0,True,False,False,2.2507665977311575,10.385999771206578,5,False
KGS_RUB,2025-06-24,0.895654,True,0,1,True,False,True,0.0,11.251382576237035,5,False
KGS_RUB,2025-06-25,0.898272,True,0,0,True,False,False,29.230037492156136,4.8700624441282425,3,False
KGS_RUB,2025-06-26,0.896414,True,0,1,True,False,True,8.48541959283411,3.0080436987043324,4,False
KGS_RUB,2025-06-27,0.89599,True,0,1,True,False,True,3.7514486620948695,5.741957903752537,4,False
KGS_RUB,2025-06-30,0.897871,True,0,0,True,False,False,24.752862154358013,-3.700869718445521,2,False
KGS_RUB,2025-07-01,0.898194,True,0,0,True,False,False,28.35916548131312,-0.19904706855200516,2,False
KGS_RUB,2025-07-02,0.896719,True,0,1,True,False,True,11.890752455747666,5.116602160954109,4,False
KGS_RUB,2025-07-03,0.899417,True,0,0,True,False,False,42.01399201030797,3.9265934460444014,3,False
KGS_RUB,2025-07-04,0.900893,False,0,0,True,False,False,58.49357006165512,8.063624399549774,5,False
KGS_RUB,2025-07-07,0.901491,False,0,0,True,False,False,61.39577450641198,14.573941283102078,5,False
KGS_RUB,2025-07-08,0.900154,False,0,0,True,False,False,38.30631446417377,-2.0099824975450264,1,False
KGS_RUB,2025-07-09,0.893862,True,0,1,True,False,True,0.0,5.087549591673346,4,False
KGS_RUB,2025-07-10,0.893913,True,0,1,True,False,True,0.5705578713488535,9.503207815521275,5,False
KGS_RUB,2025-07-11,0.890828,True,0,1,True,False,True,0.0,8.031938555914664,5,False
KGS_RUB,2025-07-14,0.890629,True,0,1,True,False,True,0.0,-0.16564335899116323,2,False
KGS_RUB,2025-07-15,0.896264,True,0,0,True,False,False,63.26989127908522,5.092487417095448,3,False
KGS_RUB,2025-07-16,0.891463,True,0,0,True,False,False,9.364168469698786,-9.57478675263457,0,False
KGS_RUB,2025-07-17,0.891464,True,0,0,True,False,False,9.375396489448296,-7.0110223668868885,0,False
KGS_RUB,2025-07-18,0.894061,True,0,0,True,False,False,38.53456377459041,-4.5145199039096084,1,False
KGS_RUB,2025-07-21,0.895516,True,0,0,True,False,False,54.87133250769993,-7.798693095836472,1,False
KGS_RUB,2025-07-22,0.895682,True,0,0,True,False,False,56.735183785840974,-9.691177538148299,1,False
KGS_RUB,2025-07-23,0.892947,True,0,0,True,False,False,26.026549775495234,-6.570847962791059,1,False
KGS_RUB,2025-07-24,0.897866,True,0,0,True,False,False,81.25717891512619,-7.024586789016408,0,False
KGS_RUB,2025-07-25,0.90332,False,1,0,False,False,False,133.0060810151412,2.54978107634285,3,True
KGS_RUB,2025-07-28,0.911257,False,0,0,False,False,False,205.05136363076383,-5.7385639025917525,1,False
KGS_RUB,2025-07-29,0.911549,False,0,0,False,False,False,208.3214345308293,-7.766213273424194,1,False
KGS_RUB,2025-07-30,0.94163,False,0,0,False,False,False,545.1947316022099,4.6214269624274,3,False
KGS_RUB,2025-07-31,0.935788,False,0,0,False,False,False,479.7709158550267,-47.359616158616724,0,False
KGS_RUB,2025-08-01,0.918425,False,0,0,False,False,False,285.3248849035839,-32.82891168180879,0,False
KGS_RUB,2025-08-04,0.918569,False,0,0,False,False,False,168.81060975069806,10.22129965388552,4,True
KGS_RUB,2025-08-05,0.911076,True,0,0,True,False,False,0.0,16.18085683115167,5,False
KGS_RUB,2025-08-06,0.915369,True,0,1,True,False,True,47.12010853101134,7.700789754311098,3,False
KGS_RUB,2025-08-07,0.916997,False,0,1,True,False,True,64.98908982346174,4.92403553478793,3,False
KGS_RUB,2025-08-08,0.907772,True,0,1,True,False,True,0.0,22.916438858032517,5,False
KGS_RUB,2025-08-11,0.912288,True,0,0,True,False,False,49.748174651784716,-4.201996660545104,3,False
KGS_RUB,2025-08-12,0.911235,True,0,0,True,False,False,38.14834561982616,-5.942065560099019,2,False
KGS_RUB,2025-08-13,0.914384,True,0,0,True,False,False,72.83767289583577,-1.4693316630018938,3,False
KGS_RUB,2025-08-14,0.911313,True,0,0,True,False,False,39.00759221478589,7.219139508915174,4,False
KGS_RUB,2025-08-15,0.912868,True,0,0,True,False,False,56.13744420405187,-2.0627726783193356,2,False
KGS_RUB,2025-08-18,0.915211,True,0,0,True,False,False,81.9478899988102,-5.711760427814072,1,False
KGS_RUB,2025-08-19,0.919675,True,0,0,True,False,False,92.62155206944512,5.924770195427254,4,False
KGS_RUB,2025-08-20,0.918772,True,0,0,True,False,False,82.71192392741655,0.6449157327146349,3,False
KGS_RUB,2025-08-21,0.916084,True,0,0,True,False,False,53.213495969755,0.5709144992409598,3,False
KGS_RUB,2025-08-22,0.917743,True,0,0,True,False,False,71.41955697487434,6.170260471633382,4,False
KGS_RUB,2025-08-25,0.923621,False,0,0,False,False,False,117.79359118733402,0.04954950270952274,3,True
KGS_RUB,2025-08-26,0.923471,True,0,0,True,False,False,90.25241173893362,10.202985410956433,5,False
KGS_RUB,2025-08-27,0.921887,True,0,0,True,False,False,72.94492745388848,0.00030608215206839873,2,False
KGS_RUB,2025-08-28,0.920917,True,0,1,True,False,True,62.34627861771757,5.9111473359347855,4,False
KGS_RUB,2025-08-29,0.91913,True,0,1,True,False,True,33.25022596181171,7.976851433694421,5,False
KGS_RUB,2025-09-01,0.919217,True,0,0,True,False,False,16.061141299905657,-5.651805971561119,1,False
KGS_RUB,2025-09-02,0.92033,True,0,0,True,False,False,13.05582452971743,-5.313015333340498,1,False
KGS_RUB,2025-09-03,0.922325,True,0,0,True,False,False,34.76113281037474,11.104563784238408,5,False
KGS_RUB,2025-09-04,0.924652,True,0,0,True,False,False,60.07855254425376,14.602684912477404,5,False
KGS_RUB,2025-09-05,0.929648,False,1,0,False,True,False,114.43430200298144,27.952660603824064,5,True
KGS_RUB,2025-09-08,0.932597,False,1,0,False,False,False,146.51899078476305,15.322450330896407,5,True
KGS_RUB,2025-09-09,0.941563,False,0,0,False,False,False,243.0982020567507,42.15521296805535,5,False
KGS_RUB,2025-09-10,0.951887,False,0,0,False,False,False,355.41118147292883,43.186057471992,5,False
KGS_RUB,2025-09-11,0.971082,False,0,0,False,False,False,564.2302089713324,122.0058262652497,5,False
KGS_RUB,2025-09-12,0.979585,False,0,0,False,False,False,643.8451425032321,91.83725942265885,5,False
KGS_RUB,2025-09-15,0.964892,False,0,0,False,False,False,379.1112334991298,21.598507608488138,5,False
KGS_RUB,2025-09-16,0.949935,False,0,0,False,False,False,185.91095617935594,-65.83104633089377,0,True
KGS_RUB,2025-09-17,0.947252,False,0,1,False,False,True,157.14183082295995,-29.85732430639265,0,True
KGS_RUB,2025-09-18,0.949099,False,0,1,False,False,True,176.946741196895,-15.681814796793205,0,True
KGS_RUB,2025-09-19,0.951086,False,0,1,False,False,True,101.1403379274678,-17.323928306362422,0,True
KGS_RUB,2025-09-22,0.955865,False,0,0,True,False,False,90.92617381647017,-1.7928640152256037,1,False
KGS_RUB,2025-09-23,0.960762,False,0,0,False,False,False,142.62308234767485,18.14465029422596,5,True
KGS_RUB,2025-09-24,0.953123,False,0,0,True,False,False,61.979283231918814,-13.231302458268868,0,False
KGS_RUB,2025-09-25,0.960451,False,0,0,False,False,False,139.33990110340355,23.379192787342795,5,True
KGS_RUB,2025-09-26,0.956054,False,0,0,True,False,False,92.92141900993478,1.899219876329017,3,False
KGS_RUB,2025-09-29,0.95611,False,0,0,True,False,False,52.82382455424673,8.59505463596033,5,False
KGS_RUB,2025-09-30,0.948121,False,0,1,True,False,True,0.0,-5.035328049376453,1,False
KGS_RUB,2025-10-01,0.945072,False,0,0,True,False,False,0.0,-7.029582840315518,0,False
KGS_RUB,2025-10-02,0.931923,True,0,1,True,False,True,0.0,-20.94666612117102,0,False
KGS_RUB,2025-10-03,0.926341,True,0,1,True,False,True,0.0,-24.464971156023417,0,False
KGS_RUB,2025-10-06,0.936611,False,0,1,False,False,True,110.86630085465288,17.55570046407606,4,True
KGS_RUB,2025-10-07,0.949114,False,0,0,False,False,False,245.8381956536537,43.36951939043532,5,False
KGS_RUB,2025-10-08,0.936934,False,0,0,False,False,False,114.35313777539812,10.361190251070298,4,True
KGS_RUB,2025-10-09,0.932508,False,0,1,True,False,True,66.57375631651918,-2.7505071881102072,1,False
KGS_RUB,2025-10-10,0.930966,False,0,1,True,False,True,49.92761844720306,-12.324507892813363,0,False
KGS_RUB,2025-10-13,0.928414,False,0,1,True,False,True,22.378368225091094,2.4514220624456406,3,False
KGS_RUB,2025-10-14,0.924583,False,0,1,True,False,True,0.0,-7.807991618267396,0,False
KGS_RUB,2025-10-15,0.914338,False,0,1,True,False,True,0.0,11.477460270209683,5,False
KGS_RUB,2025-10-16,0.901532,True,0,1,True,False,True,0.0,4.49825879643484,5,False
KGS_RUB,2025-10-17,0.904333,True,0,1,True,False,True,31.069335309230617,2.732448678126831,4,False
KGS_RUB,2025-10-20,0.926054,False,0,0,False,False,False,272.0036559989003,-4.099469890646468,0,False
KGS_RUB,2025-10-21,0.93034,False,0,0,False,False,False,319.5449523699656,4.889553230883692,5,False
KGS_RUB,2025-10-22,0.930217,False,0,0,False,False,False,318.1806081203997,-7.429578623525224,0,False
KGS_RUB,2025-10-23,0.933732,False,0,0,False,False,False,357.16979541491554,9.480209670229556,5,False
KGS_RUB,2025-10-24,0.92932,False,0,0,False,False,False,308.2308781052712,-6.453539507996763,2,False
KGS_RUB,2025-10-27,0.925915,False,0,0,False,False,False,238.6510278846399,11.32839883471215,5,False
KGS_RUB,2025-10-28,0.9032,True,0,1,True,False,True,0.0,87.54379987927851,5,False
KGS_RUB,2025-10-29,0.91272,False,1,1,False,True,True,105.4030115146154,47.53078103264041,5,True
KGS_RUB,2025-10-30,0.908765,True,0,1,True,False,True,61.614260407441,19.64963106265749,5,False
KGS_RUB,2025-10-31,0.920568,False,0,0,False,False,False,192.29406554473138,17.980186296382428,5,True
KGS_RUB,2025-11-03,0.924941,False,0,0,False,False,False,240.71080602303007,-6.099487006487436,0,False
KGS_RUB,2025-11-04,0.924941,False,0,0,False,False,False,240.71080602303007,-8.308543825138681,0,False
KGS_RUB,2025-11-05,0.924941,False,0,0,False,False,False,240.71080602303007,-10.923840264116524,0,False
KGS_RUB,2025-11-06,0.928399,False,0,0,False,False,False,278.9968999114256,-3.2886321545475545,1,False
KGS_RUB,2025-11-07,0.930549,False,0,0,False,False,False,302.80115146146926,3.141443530238819,3,False
KGS_RUB,2025-11-10,0.928824,True,0,0,True,False,False,89.6837604609324,-1.9277792423031404,2,False
KGS_RUB,2025-11-11,0.926395,True,0,0,True,False,False,15.719921594998798,3.7891256026147957,4,False
KGS_RUB,2025-11-12,0.930317,False,0,0,True,False,False,58.12262619994124,2.841815604440079,5,False
KGS_RUB,2025-11-13,0.929505,False,0,0,True,False,False,49.34368786765786,6.030996957941959,5,False
KGS_RUB,2025-11-14,0.921681,False,0,0,True,False,False,0.0,10.583796547602775,4,False
KGS_RUB,2025-11-17,0.927703,False,0,0,True,False,False,65.33713942242558,6.980849489586217,5,False
KGS_RUB,2025-11-18,0.927732,False,0,0,True,False,False,65.65178190719001,3.6466002892443505,3,False
KGS_RUB,2025-11-19,0.926882,False,0,0,True,False,False,56.42950218134102,-1.953969715243753,2,False
KGS_RUB,2025-11-20,0.925612,False,0,0,True,False,False,42.650331296836264,2.6643650786555284,4,False
KGS_RUB,2025-11-21,0.92318,False,0,1,True,False,True,16.263761540056265,7.790953683420199,5,False
KGS_RUB,2025-11-24,0.903655,False,0,1,True,False,True,0.0,30.316361714473942,5,False
KGS_RUB,2025-11-25,0.902461,False,0,1,True,False,True,0.0,11.457578697669613,3,False
KGS_RUB,2025-11-26,0.902933,False,0,1,True,False,True,5.230142909222746,5.68155970489892,4,False
KGS_RUB,2025-11-27,0.898732,False,0,1,True,False,True,0.0,5.074809517493506,3,False
KGS_RUB,2025-11-28,0.8948,False,0,1,True,False,True,0.0,18.748900268990454,5,False
KGS_RUB,2025-12-01,0.89455,False,0,1,True,False,True,0.0,4.808101704159906,5,False
KGS_RUB,2025-12-02,0.888539,False,0,1,True,False,True,0.0,9.992930836212999,5,False
KGS_RUB,2025-12-03,0.885799,False,0,1,True,False,True,0.0,4.868129344150596,5,False
KGS_RUB,2025-12-04,0.891431,False,0,1,True,False,True,63.581015557705456,9.750753375980192,5,False
KGS_RUB,2025-12-05,0.880169,False,0,1,True,False,True,0.0,31.469252883673086,5,False
KGS_RUB,2025-12-08,0.87014,True,0,1,True,False,True,0.0,14.675912272448688,5,False
KGS_RUB,2025-12-09,0.883628,False,1,0,False,True,False,155.00953869492128,41.26497950681296,5,True
KGS_RUB,2025-12-10,0.878312,True,0,1,True,False,True,93.91592157583784,7.532939211284173,5,False
KGS_RUB,2025-12-11,0.890792,False,0,0,False,False,False,237.34111752131915,-12.348466361049582,0,False
KGS_RUB,2025-12-12,0.907259,False,0,0,False,False,False,426.5865263061119,-30.493500087218855,0,False
KGS_RUB,2025-12-15,0.911716,False,0,0,False,False,False,477.8081688004221,-15.617530588143413,0,False
KGS_RUB,2025-12-16,0.908513,False,0,0,False,False,False,440.99800032178615,-26.261253440952316,0,False
KGS_RUB,2025-12-17,0.908293,False,0,0,False,False,False,438.46967154710813,-18.609715102231085,0,False
KGS_RUB,2025-12-18,0.919162,False,0,0,False,False,False,563.3806054198164,-30.563825895709492,0,False
KGS_RUB,2025-12-19,0.915153,False,0,0,False,False,False,419.4523130732586,-10.467270807849927,0,False
KGS_RUB,2025-12-22,0.923065,False,0,0,False,False,False,174.2170648072938,-1.3403236899254267,2,True
KGS_RUB,2025-12-23,0.906971,False,0,0,True,False,False,0.0,16.856908153390027,4,False
KGS_RUB,2025-12-24,0.898628,False,0,1,True,False,True,0.0,45.62521114340967,5,False
KGS_RUB,2025-12-25,0.896933,False,0,1,True,False,True,0.0,33.48710257098419,5,False
KGS_RUB,2025-12-26,0.890616,True,0,1,True,False,True,0.0,28.630994333326942,5,False
KGS_RUB,2025-12-29,0.888674,True,0,1,True,False,True,0.0,3.12857978711345,3,False
KGS_RUB,2025-12-30,0.886,True,0,1,True,False,True,0.0,14.251849990396968,5,False
KGS_RUB,2025-12-31,0.894861,False,0,0,False,False,False,100.011286681716,16.348938469408214,5,True
KGS_RUB,2026-01-01,0.894861,False,0,0,False,False,False,100.011286681716,9.382304538163577,4,True
KGS_RUB,2026-01-02,0.894861,False,0,0,False,False,False,100.011286681716,12.185956399050735,5,True
KGS_RUB,2026-01-05,0.894861,False,0,0,False,False,False,100.011286681716,9.216184901628344,4,True
KGS_RUB,2026-01-06,0.894861,False,0,0,False,False,False,100.011286681716,5.889129630998635,5,True
KGS_RUB,2026-01-07,0.894861,False,0,0,False,False,False,100.011286681716,9.949802253994555,5,True
KGS_RUB,2026-01-08,0.894861,False,0,0,False,False,False,100.011286681716,4.171449924912585,4,True
KGS_RUB,2026-01-09,0.894861,False,0,0,False,False,False,100.011286681716,1.7549220927115528,3,True
KGS_RUB,2026-01-12,0.894861,True,0,0,True,False,False,0.0,-3.28488391323245,0,False
KGS_RUB,2026-01-13,0.900987,False,0,0,True,False,False,68.45755933044373,-7.38083666017797,0,False
KGS_RUB,2026-01-14,0.901699,False,0,0,True,False,False,76.4141023019227,-8.81298979525158,0,False
KGS_RUB,2026-01-15,0.898486,False,0,0,True,False,False,40.50908465113467,-3.029100832457887,1,False
KGS_RUB,2026-01-16,0.897987,False,0,0,True,False,False,34.9327996191584,-10.37007342418339,0,False
KGS_RUB,2026-01-19,0.890031,False,0,1,True,False,True,0.0,6.462570113949352,5,False
KGS_RUB,2026-01-20,0.889178,False,0,1,True,False,True,0.0,5.9149163071379185,5,False
KGS_RUB,2026-01-21,0.889934,False,0,1,True,False,True,8.502234648180007,4.287335973848894,5,False
KGS_RUB,2026-01-22,0.886403,False,0,1,True,False,True,0.0,8.47803669544156,5,False
KGS_RUB,2026-01-23,0.869505,True,0,1,True,False,True,0.0,70.67870725224702,5,False
KGS_RUB,2026-01-26,0.86821,True,0,1,True,False,True,0.0,27.056775853361966,5,False
KGS_RUB,2026-01-27,0.869184,True,0,1,True,False,True,11.218484007324836,29.18643862235104,5,False
KGS_RUB,2026-01-28,0.875389,False,0,1,True,False,True,82.68736826343881,47.1693302436309,5,False
KGS_RUB,2026-01-29,0.872112,True,0,1,True,False,True,44.94304373365843,41.567670261664965,5,False
KGS_RUB,2026-01-30,0.869355,True,0,0,True,False,False,13.188053581505432,44.42248895741452,5,False
KGS_RUB,2026-02-02,0.866011,True,0,1,True,False,True,0.0,34.77067438984483,5,False
KGS_RUB,2026-02-03,0.880758,False,0,0,False,True,False,170.28652061001682,46.07046318751884,5,True
KGS_RUB,2026-02-04,0.880294,False,0,0,False,False,False,164.92862099904082,13.317201479162932,5,True
KGS_RUB,2026-02-05,0.879476,False,0,0,False,False,False,155.4830134952101,3.9129237813670947,4,True
KGS_RUB,2026-02-06,0.875384,False,0,1,False,False,True,108.23188158118225,4.14717351355387,5,True
KGS_RUB,2026-02-09,0.881121,False,0,0,False,False,False,174.47815327980896,-4.431878969328951,1,True
KGS_RUB,2026-02-10,0.887938,False,0,0,False,False,False,253.195398210877,-14.537312936785174,0,False
KGS_RUB,2026-02-11,0.882894,False,0,0,False,False,False,194.95133433639955,-8.246643272277199,0,True
KGS_RUB,2026-02-12,0.885818,False,0,0,False,False,False,228.71533964349265,-7.987534787568419,1,False
KGS_RUB,2026-02-13,0.882653,False,0,0,True,False,False,83.03784396333391,-4.1484624558363326,1,False
KGS_RUB,2026-02-16,0.882726,False,0,0,True,False,False,83.87176370598493,-3.925519621765794,1,False
KGS_RUB,2026-02-17,0.876159,True,0,1,True,False,True,0.0,7.593863722204387,4,False
KGS_RUB,2026-02-18,0.877517,True,0,0,True,False,False,15.49946984508388,14.679064208957367,5,False
KGS_RUB,2026-02-19,0.870811,True,0,1,True,False,True,0.0,26.155593532782184,5,False
KGS_RUB,2026-02-20,0.876392,True,0,0,True,False,False,64.08968191720099,9.097827071858244,4,False
KGS_RUB,2026-02-23,0.877666,True,0,0,True,False,False,78.71972219000378,9.937622267605306,5,False
KGS_RUB,2026-02-24,0.877666,True,0,0,True,False,False,78.71972219000378,11.767189700146563,5,False
KGS_RUB,2026-02-25,0.87632,True,0,0,True,False,False,63.262866454374404,11.674894432484706,5,False
KGS_RUB,2026-02-26,0.874417,True,0,0,True,False,False,41.4096744299286,13.557964141885037,5,False
KGS_RUB,2026-02-27,0.881896,False,0,0,False,False,False,127.2951306311021,-6.05746628014292,0,True
KGS_RUB,2026-03-02,0.883632,False,1,0,False,False,False,105.38450190241022,-13.086731266754635,0,True
KGS_RUB,2026-03-03,0.882534,True,0,0,True,False,False,92.82756396547632,-5.634259199337244,0,False
KGS_RUB,2026-03-04,0.887476,False,1,0,False,False,False,149.34522087287849,-26.07990112541314,0,True
KGS_RUB,2026-03-05,0.889662,False,1,0,False,False,False,174.34473483475267,-33.51371315757556,0,True
KGS_RUB,2026-03-06,0.894178,False,0,0,False,False,False,225.9905742912127,-46.320153332614524,0,False
KGS_RUB,2026-03-09,0.905089,False,0,0,False,False,False,262.99019385505716,-39.84863727538368,0,False
KGS_RUB,2026-03-10,0.905089,False,0,0,False,False,False,255.57089018666713,-45.703542758050105,0,False
KGS_RUB,2026-03-11,0.900396,False,0,0,False,False,False,202.39446865503163,-63.90804612098866,0,False
KGS_RUB,2026-03-12,0.904151,False,0,0,False,False,False,244.9424044852666,-48.30322610578097,0,False
KGS_RUB,2026-03-13,0.904141,False,0,0,False,False,False,244.82909440316058,-55.30056279860296,0,False
KGS_RUB,2026-03-16,0.917389,False,0,0,False,False,False,259.5791889310628,-22.739573946997545,0,False
KGS_RUB,2026-03-17,0.926835,False,0,0,False,False,False,293.63746618154664,-39.14824615957402,0,False
KGS_RUB,2026-03-18,0.936653,False,0,0,False,False,False,402.67837706964514,-27.81093484635222,0,False
KGS_RUB,2026-03-19,0.950553,False,0,0,False,False,False,557.0548958458277,-18.97786364104914,1,False
KGS_RUB,2026-03-20,0.970154,False,0,0,False,False,False,774.7479997689899,-1.5542738754821255,2,False
KGS_RUB,2026-03-23,0.960551,False,0,0,False,False,False,623.9071118332217,-6.8143672292988455,1,False
KGS_RUB,2026-03-24,0.936264,False,0,0,False,False,False,205.74696230279523,-58.635680973526895,0,False
KGS_RUB,2026-03-25,0.925807,False,0,1,False,False,True,91.76042006171947,-30.0016876086513,0,False
KGS_RUB,2026-03-26,0.923041,False,0,1,False,False,True,61.609633427042176,-30.63054079978689,0,False
KGS_RUB,2026-03-27,0.939181,False,0,1,False,False,True,174.85680484398802,-2.809636572792762,2,True
KGS_RUB,2026-03-30,0.927894,False,0,1,True,False,True,52.57621275761348,13.767378896647031,5,False
KGS_RUB,2026-03-31,0.929623,False,0,0,True,False,False,71.30777506091147,12.694225223280231,5,False
KGS_RUB,2026-04-01,0.929107,False,0,0,True,False,False,65.71755750828024,6.740242021646914,5,False
KGS_RUB,2026-04-02,0.921937,False,0,0,True,False,False,0.0,9.682868962807678,5,False
KGS_RUB,2026-04-03,0.918631,False,0,1,False,False,True,0.0,12.989097363359736,5,False
KGS_RUB,2026-04-06,0.911713,False,0,1,True,False,True,0.0,13.566462438363123,5,False
KGS_RUB,2026-04-07,0.90026,False,0,1,True,False,True,0.0,17.90769389439939,5,False
KGS_RUB,2026-04-08,0.90051,False,0,1,False,False,True,2.7769755403994623,16.751082060984857,5,False
KGS_RUB,2026-04-09,0.895418,False,0,1,False,False,True,0.0,6.81279490328146,5,False
KGS_RUB,2026-04-10,0.890085,False,0,1,False,False,True,0.0,14.518905323615883,5,False
KGS_RUB,2026-04-13,0.880188,False,0,1,False,False,True,0.0,21.053825433927198,5,False
KGS_RUB,2026-04-14,0.871914,False,0,1,False,False,True,0.0,26.128884409999387,5,False
KGS_RUB,2026-04-15,0.867389,False,0,1,True,False,True,0.0,24.71472655510354,5,False
KGS_RUB,2026-04-16,0.860316,True,0,1,False,False,True,0.0,32.74116522143667,5,False
KGS_RUB,2026-04-17,0.870053,False,0,1,False,True,True,113.17934340405067,32.592223619654085,5,True
KGS_RUB,2026-04-20,0.86968,False,0,1,False,False,True,108.84372718861445,8.00037129626463,4,True
KGS_RUB,2026-04-21,0.860343,True,0,1,False,False,True,0.31383817109098544,28.882216848995945,5,False
KGS_RUB,2026-04-22,0.852956,True,0,1,False,False,True,0.0,41.988117513423354,5,False
KGS_RUB,2026-04-23,0.857849,True,0,1,False,False,True,57.36520992876359,52.418680425020625,5,False
KGS_RUB,2026-04-24,0.856085,True,0,1,False,False,True,36.68419004028367,28.066990329107533,5,False
KGS_RUB,2026-04-27,0.864125,False,0,0,False,False,False,130.9446208245202,13.54238498267768,4,True
KGS_RUB,2026-04-28,0.855627,True,0,1,False,False,True,31.31462818715125,18.811656017426067,5,False
KGS_RUB,2026-04-29,0.854341,True,0,1,False,False,True,16.237648835344398,21.640342095659015,5,False
KGS_RUB,2026-04-30,0.85647,True,0,0,True,False,False,41.197904698482276,19.890771866491356,5,False
KGS_RUB,2026-05-01,0.855651,True,0,1,True,False,True,31.596002607403584,13.397952397510071,5,False
KGS_RUB,2026-05-04,0.855651,False,0,0,True,False,False,15.333455844914745,0.09665490439436653,1,False
KGS_RUB,2026-05-05,0.862942,False,0,0,False,False,False,100.67408681077028,3.550458766300224,4,True
KGS_RUB,2026-05-06,0.861866,False,0,0,True,False,False,88.07958414731365,5.694273107474945,5,False
KGS_RUB,2026-05-07,0.860492,False,0,0,True,False,False,71.99701290234285,3.4074707562516964,4,False
KGS_RUB,2026-05-08,0.853586,False,0,1,True,False,True,0.0,18.484798007313067,5,False
KGS_RUB,2026-05-11,0.849873,False,0,1,True,False,True,0.0,12.759338457761338,5,False
KGS_RUB,2026-05-12,0.849873,False,0,1,True,False,True,0.0,14.757724979312048,5,False
KGS_RUB,2026-05-13,0.843771,False,0,1,True,False,True,0.0,6.305169225133245,5,False
KGS_RUB,2026-05-14,0.838674,False,0,1,False,False,True,0.0,1.4202282111177578,3,False
KGS_RUB,2026-05-15,0.836346,False,0,1,False,False,True,0.0,-5.732145373144926,0,False
KGS_RUB,2026-05-18,0.836221,False,0,1,True,False,True,0.0,-15.08535625889218,0,False
KGS_RUB,2026-05-19,0.827326,False,0,1,True,False,True,0.0,-25.48978803065949,0,False
KGS_RUB,2026-05-20,0.815238,True,0,1,True,False,True,0.0,1.5631471169408329,2,False
KGS_RUB,2026-05-21,0.811331,True,0,1,True,False,True,0.0,-29.24698707946583,0,False
KGS_RUB,2026-05-22,0.809493,True,0,1,True,False,True,0.0,-20.934710277540347,0,False
KGS_RUB,2026-05-25,0.814282,True,0,1,True,False,True,59.16048687264697,0.9628607114913201,2,False
KGS_RUB,2026-05-26,0.818136,False,0,1,False,False,True,106.77053414915206,19.93947407396135,5,True
KGS_RUB,2026-05-27,0.819531,False,0,0,False,False,False,124.00354295837079,19.88559329766293,5,True
KGS_RUB,2026-05-28,0.810763,True,0,1,True,False,True,15.688832392621865,-16.484491607462235,0,False
KGS_RUB,2026-05-29,0.816141,True,0,0,True,False,False,82.12547854027142,11.316905587772652,5,False
KGS_RUB,2026-06-01,0.812149,True,0,0,True,False,False,32.8106604998446,-14.363990090098255,0,False
KGS_RUB,2026-06-02,0.818218,True,0,0,True,False,False,91.95042200988546,6.5465169949847635,4,False
KGS_RUB,2026-06-03,0.829728,False,0,0,False,False,False,233.91545988161732,34.19678478512367,5,False
KGS_RUB,2026-06-04,0.838692,False,0,0,False,False,False,344.4779793848518,48.77348029357087,5,False
KGS_RUB,2026-06-05,0.849578,False,0,0,False,False,False,478.7465634223564,87.5416675193317,5,False
