date,type,corridor,label,rate
2025-05-13,Кандидат,KGS_RUB,1,0.924966
2025-05-13,Кандидат,KZT_RUB,1,0.156757
2025-05-13,Кандидат,TJS_RUB,1,7.766
2025-05-13,Кандидат,UZS_RUB,1,0.00627998
2025-05-14,Closing,AMD_RUB,0,0.20756
2025-05-14,Closing,KGS_RUB,0,0.921098
2025-05-14,Closing,KZT_RUB,0,0.156791
2025-05-14,Closing,TJS_RUB,0,7.73352
2025-05-14,Closing,UZS_RUB,0,0.00624634
2025-05-14,Fact,AMD_RUB,0,0.20756
2025-05-14,Fact,KGS_RUB,0,0.921098
2025-05-14,Fact,KZT_RUB,0,0.156791
2025-05-14,Fact,TJS_RUB,0,7.73352
2025-05-14,Fact,UZS_RUB,0,0.00624634
2025-05-14,Good day,AMD_RUB,0,0.20756
2025-05-14,Good day,KGS_RUB,0,0.921098
2025-05-14,Good day,KZT_RUB,0,0.156791
2025-05-14,Good day,TJS_RUB,0,7.73352
2025-05-14,Good day,UZS_RUB,0,0.00624634
2025-05-14,Кандидат,AMD_RUB,0,0.20756
2025-05-14,Кандидат,KGS_RUB,1,0.921098
2025-05-14,Кандидат,KZT_RUB,1,0.156791
2025-05-14,Кандидат,TJS_RUB,0,7.73352
2025-05-14,Кандидат,UZS_RUB,1,0.00624634
2025-05-15,Closing,AMD_RUB,0,0.206767
2025-05-15,Closing,KGS_RUB,0,0.917366
2025-05-15,Closing,KZT_RUB,0,0.157283
2025-05-15,Closing,TJS_RUB,0,7.71552
2025-05-15,Closing,UZS_RUB,0,0.00620193
2025-05-15,Fact,AMD_RUB,0,0.206767
2025-05-15,Fact,KGS_RUB,0,0.917366
2025-05-15,Fact,KZT_RUB,0,0.157283
2025-05-15,Fact,TJS_RUB,0,7.71552
2025-05-15,Fact,UZS_RUB,0,0.00620193
2025-05-15,Good day,AMD_RUB,0,0.206767
2025-05-15,Good day,KGS_RUB,0,0.917366
2025-05-15,Good day,KZT_RUB,0,0.157283
2025-05-15,Good day,TJS_RUB,0,7.71552
2025-05-15,Good day,UZS_RUB,0,0.00620193
2025-05-15,Кандидат,AMD_RUB,0,0.206767
2025-05-15,Кандидат,KGS_RUB,1,0.917366
2025-05-15,Кандидат,KZT_RUB,1,0.157283
2025-05-15,Кандидат,TJS_RUB,1,7.71552
2025-05-15,Кандидат,UZS_RUB,1,0.00620193
2025-05-16,Closing,AMD_RUB,0,0.20756
2025-05-16,Closing,KGS_RUB,0,0.918392
2025-05-16,Closing,KZT_RUB,0,0.158656
2025-05-16,Closing,TJS_RUB,0,7.72415
2025-05-16,Closing,UZS_RUB,0,0.0061874
2025-05-16,Fact,AMD_RUB,0,0.20756
2025-05-16,Fact,KGS_RUB,0,0.918392
2025-05-16,Fact,KZT_RUB,0,0.158656
2025-05-16,Fact,TJS_RUB,0,7.72415
2025-05-16,Fact,UZS_RUB,0,0.0061874
2025-05-16,Good day,AMD_RUB,0,0.20756
2025-05-16,Good day,KGS_RUB,0,0.918392
2025-05-16,Good day,KZT_RUB,0,0.158656
2025-05-16,Good day,TJS_RUB,0,7.72415
2025-05-16,Good day,UZS_RUB,0,0.0061874
2025-05-16,Кандидат,AMD_RUB,0,0.20756
2025-05-16,Кандидат,KGS_RUB,1,0.918392
2025-05-16,Кандидат,KZT_RUB,0,0.158656
2025-05-16,Кандидат,TJS_RUB,1,7.72415
2025-05-16,Кандидат,UZS_RUB,1,0.0061874
2025-05-19,Closing,AMD_RUB,0,0.209067
2025-05-19,Closing,KGS_RUB,0,0.923601
2025-05-19,Closing,KZT_RUB,0,0.15819
2025-05-19,Closing,TJS_RUB,0,7.77761
2025-05-19,Closing,UZS_RUB,0,0.0062296
2025-05-19,Fact,AMD_RUB,0,0.209067
2025-05-19,Fact,KGS_RUB,0,0.923601
2025-05-19,Fact,KZT_RUB,0,0.15819
2025-05-19,Fact,TJS_RUB,0,7.77761
2025-05-19,Fact,UZS_RUB,0,0.0062296
2025-05-19,Good day,AMD_RUB,0,0.209067
2025-05-19,Good day,KGS_RUB,1,0.923601
2025-05-19,Good day,KZT_RUB,1,0.15819
2025-05-19,Good day,TJS_RUB,1,7.77761
2025-05-19,Good day,UZS_RUB,1,0.0062296
2025-05-19,Кандидат,AMD_RUB,0,0.209067
2025-05-19,Кандидат,KGS_RUB,1,0.923601
2025-05-19,Кандидат,KZT_RUB,1,0.15819
2025-05-19,Кандидат,TJS_RUB,1,7.77761
2025-05-19,Кандидат,UZS_RUB,1,0.0062296
2025-05-20,Closing,AMD_RUB,0,0.208218
2025-05-20,Closing,KGS_RUB,0,0.919539
2025-05-20,Closing,KZT_RUB,0,0.157826
2025-05-20,Closing,TJS_RUB,0,7.7502
2025-05-20,Closing,UZS_RUB,0,0.00622537
2025-05-20,Fact,AMD_RUB,0,0.208218
2025-05-20,Fact,KGS_RUB,0,0.919539
2025-05-20,Fact,KZT_RUB,0,0.157826
2025-05-20,Fact,TJS_RUB,0,7.7502
2025-05-20,Fact,UZS_RUB,0,0.00622537
2025-05-20,Good day,AMD_RUB,1,0.208218
2025-05-20,Good day,KGS_RUB,0,0.919539
2025-05-20,Good day,KZT_RUB,0,0.157826
2025-05-20,Good day,TJS_RUB,0,7.7502
2025-05-20,Good day,UZS_RUB,0,0.00622537
2025-05-20,Кандидат,AMD_RUB,1,0.208218
2025-05-20,Кандидат,KGS_RUB,1,0.919539
2025-05-20,Кандидат,KZT_RUB,1,0.157826
2025-05-20,Кандидат,TJS_RUB,1,7.7502
2025-05-20,Кандидат,UZS_RUB,1,0.00622537
2025-05-21,Closing,AMD_RUB,0,0.208634
2025-05-21,Closing,KGS_RUB,0,0.918325
2025-05-21,Closing,KZT_RUB,0,0.157225
2025-05-21,Closing,TJS_RUB,0,7.77736
2025-05-21,Closing,UZS_RUB,0,0.00624565
2025-05-21,Fact,AMD_RUB,0,0.208634
2025-05-21,Fact,KGS_RUB,0,0.918325
2025-05-21,Fact,KZT_RUB,0,0.157225
2025-05-21,Fact,TJS_RUB,0,7.77736
2025-05-21,Fact,UZS_RUB,0,0.00624565
2025-05-21,Good day,AMD_RUB,0,0.208634
2025-05-21,Good day,KGS_RUB,0,0.918325
2025-05-21,Good day,KZT_RUB,0,0.157225
2025-05-21,Good day,TJS_RUB,0,7.77736
2025-05-21,Good day,UZS_RUB,0,0.00624565
2025-05-21,Кандидат,AMD_RUB,1,0.208634
2025-05-21,Кандидат,KGS_RUB,1,0.918325
2025-05-21,Кандидат,KZT_RUB,1,0.157225
2025-05-21,Кандидат,TJS_RUB,1,7.77736
2025-05-21,Кандидат,UZS_RUB,1,0.00624565
2025-05-22,Closing,AMD_RUB,0,0.207118
2025-05-22,Closing,KGS_RUB,0,0.911984
2025-05-22,Closing,KZT_RUB,0,0.155892
2025-05-22,Closing,TJS_RUB,0,7.73287
2025-05-22,Closing,UZS_RUB,0,0.0061858
2025-05-22,Fact,AMD_RUB,0,0.207118
2025-05-22,Fact,KGS_RUB,0,0.911984
2025-05-22,Fact,KZT_RUB,0,0.155892
2025-05-22,Fact,TJS_RUB,0,7.73287
2025-05-22,Fact,UZS_RUB,0,0.0061858
2025-05-22,Good day,AMD_RUB,0,0.207118
2025-05-22,Good day,KGS_RUB,0,0.911984
2025-05-22,Good day,KZT_RUB,0,0.155892
2025-05-22,Good day,TJS_RUB,0,7.73287
2025-05-22,Good day,UZS_RUB,0,0.0061858
2025-05-22,Кандидат,AMD_RUB,1,0.207118
2025-05-22,Кандидат,KGS_RUB,1,0.911984
2025-05-22,Кандидат,KZT_RUB,1,0.155892
2025-05-22,Кандидат,TJS_RUB,1,7.73287
2025-05-22,Кандидат,UZS_RUB,1,0.0061858
2025-05-23,Closing,AMD_RUB,0,0.207407
2025-05-23,Closing,KGS_RUB,0,0.911786
2025-05-23,Closing,KZT_RUB,0,0.156164
2025-05-23,Closing,TJS_RUB,0,7.74088
2025-05-23,Closing,UZS_RUB,0,0.00616294
2025-05-23,Fact,AMD_RUB,0,0.207407
2025-05-23,Fact,KGS_RUB,0,0.911786
2025-05-23,Fact,KZT_RUB,0,0.156164
2025-05-23,Fact,TJS_RUB,0,7.74088
2025-05-23,Fact,UZS_RUB,0,0.00616294
2025-05-23,Good day,AMD_RUB,0,0.207407
2025-05-23,Good day,KGS_RUB,0,0.911786
2025-05-23,Good day,KZT_RUB,0,0.156164
2025-05-23,Good day,TJS_RUB,0,7.74088
2025-05-23,Good day,UZS_RUB,0,0.00616294
2025-05-23,Кандидат,AMD_RUB,1,0.207407
2025-05-23,Кандидат,KGS_RUB,1,0.911786
2025-05-23,Кандидат,KZT_RUB,1,0.156164
2025-05-23,Кандидат,TJS_RUB,1,7.74088
2025-05-23,Кандидат,UZS_RUB,1,0.00616294
2025-05-26,Closing,AMD_RUB,0,0.207705
2025-05-26,Closing,KGS_RUB,0,0.911501
2025-05-26,Closing,KZT_RUB,0,0.157199
2025-05-26,Closing,TJS_RUB,0,7.75752
2025-05-26,Closing,UZS_RUB,0,0.00617697
2025-05-26,Fact,AMD_RUB,0,0.207705
2025-05-26,Fact,KGS_RUB,0,0.911501
2025-05-26,Fact,KZT_RUB,0,0.157199
2025-05-26,Fact,TJS_RUB,0,7.75752
2025-05-26,Fact,UZS_RUB,0,0.00617697
2025-05-26,Good day,AMD_RUB,1,0.207705
2025-05-26,Good day,KGS_RUB,1,0.911501
2025-05-26,Good day,KZT_RUB,1,0.157199
2025-05-26,Good day,TJS_RUB,1,7.75752
2025-05-26,Good day,UZS_RUB,1,0.00617697
2025-05-26,Кандидат,AMD_RUB,1,0.207705
2025-05-26,Кандидат,KGS_RUB,1,0.911501
2025-05-26,Кандидат,KZT_RUB,1,0.157199
2025-05-26,Кандидат,TJS_RUB,1,7.75752
2025-05-26,Кандидат,UZS_RUB,1,0.00617697
2025-05-27,Closing,AMD_RUB,0,0.207369
2025-05-27,Closing,KGS_RUB,0,0.910907
2025-05-27,Closing,KZT_RUB,0,0.155937
2025-05-27,Closing,TJS_RUB,0,7.79021
2025-05-27,Closing,UZS_RUB,0,0.0061675
2025-05-27,Fact,AMD_RUB,0,0.207369
2025-05-27,Fact,KGS_RUB,0,0.910907
2025-05-27,Fact,KZT_RUB,0,0.155937
2025-05-27,Fact,TJS_RUB,0,7.79021
2025-05-27,Fact,UZS_RUB,0,0.0061675
2025-05-27,Good day,AMD_RUB,0,0.207369
2025-05-27,Good day,KGS_RUB,0,0.910907
2025-05-27,Good day,KZT_RUB,0,0.155937
2025-05-27,Good day,TJS_RUB,0,7.79021
2025-05-27,Good day,UZS_RUB,0,0.0061675
2025-05-27,Кандидат,AMD_RUB,0,0.207369
2025-05-27,Кандидат,KGS_RUB,1,0.910907
2025-05-27,Кандидат,KZT_RUB,1,0.155937
2025-05-27,Кандидат,TJS_RUB,1,7.79021
2025-05-27,Кандидат,UZS_RUB,1,0.0061675
2025-05-28,Closing,AMD_RUB,0,0.207143
2025-05-28,Closing,KGS_RUB,0,0.910436
2025-05-28,Closing,KZT_RUB,0,0.155795
2025-05-28,Closing,TJS_RUB,0,7.82575
2025-05-28,Closing,UZS_RUB,0,0.00615286
2025-05-28,Fact,AMD_RUB,0,0.207143
2025-05-28,Fact,KGS_RUB,0,0.910436
2025-05-28,Fact,KZT_RUB,0,0.155795
2025-05-28,Fact,TJS_RUB,0,7.82575
2025-05-28,Fact,UZS_RUB,0,0.00615286
2025-05-28,Good day,AMD_RUB,0,0.207143
2025-05-28,Good day,KGS_RUB,0,0.910436
2025-05-28,Good day,KZT_RUB,0,0.155795
2025-05-28,Good day,TJS_RUB,0,7.82575
2025-05-28,Good day,UZS_RUB,0,0.00615286
2025-05-28,Кандидат,AMD_RUB,1,0.207143
2025-05-28,Кандидат,KGS_RUB,1,0.910436
2025-05-28,Кандидат,KZT_RUB,1,0.155795
2025-05-28,Кандидат,TJS_RUB,0,7.82575
2025-05-28,Кандидат,UZS_RUB,1,0.00615286
2025-05-29,Closing,AMD_RUB,0,0.207107
2025-05-29,Closing,KGS_RUB,0,0.910277
2025-05-29,Closing,KZT_RUB,0,0.155427
2025-05-29,Closing,TJS_RUB,0,7.86404
2025-05-29,Closing,UZS_RUB,0,0.0061771
2025-05-29,Fact,AMD_RUB,0,0.207107
2025-05-29,Fact,KGS_RUB,0,0.910277
2025-05-29,Fact,KZT_RUB,0,0.155427
2025-05-29,Fact,TJS_RUB,0,7.86404
2025-05-29,Fact,UZS_RUB,0,0.0061771
2025-05-29,Good day,AMD_RUB,0,0.207107
2025-05-29,Good day,KGS_RUB,0,0.910277
2025-05-29,Good day,KZT_RUB,0,0.155427
2025-05-29,Good day,TJS_RUB,0,7.86404
2025-05-29,Good day,UZS_RUB,0,0.0061771
2025-05-29,Кандидат,AMD_RUB,1,0.207107
2025-05-29,Кандидат,KGS_RUB,1,0.910277
2025-05-29,Кандидат,KZT_RUB,1,0.155427
2025-05-29,Кандидат,TJS_RUB,0,7.86404
2025-05-29,Кандидат,UZS_RUB,1,0.0061771
2025-05-30,Closing,AMD_RUB,0,0.204339
2025-05-30,Closing,KGS_RUB,0,0.897621
2025-05-30,Closing,KZT_RUB,0,0.153117
2025-05-30,Closing,TJS_RUB,0,7.84029
2025-05-30,Closing,UZS_RUB,0,0.0061177
2025-05-30,Fact,AMD_RUB,0,0.204339
2025-05-30,Fact,KGS_RUB,0,0.897621
2025-05-30,Fact,KZT_RUB,0,0.153117
2025-05-30,Fact,TJS_RUB,0,7.84029
2025-05-30,Fact,UZS_RUB,0,0.0061177
2025-05-30,Good day,AMD_RUB,0,0.204339
2025-05-30,Good day,KGS_RUB,0,0.897621
2025-05-30,Good day,KZT_RUB,0,0.153117
2025-05-30,Good day,TJS_RUB,0,7.84029
2025-05-30,Good day,UZS_RUB,0,0.0061177
2025-05-30,Кандидат,AMD_RUB,0,0.204339
2025-05-30,Кандидат,KGS_RUB,1,0.897621
2025-05-30,Кандидат,KZT_RUB,1,0.153117
2025-05-30,Кандидат,TJS_RUB,0,7.84029
2025-05-30,Кандидат,UZS_RUB,1,0.0061177
2025-06-02,Closing,AMD_RUB,0,0.204764
2025-06-02,Closing,KGS_RUB,0,0.898995
2025-06-02,Closing,KZT_RUB,0,0.154375
2025-06-02,Closing,TJS_RUB,0,7.8736
2025-06-02,Closing,UZS_RUB,0,0.00615723
2025-06-02,Fact,AMD_RUB,0,0.204764
2025-06-02,Fact,KGS_RUB,0,0.898995
2025-06-02,Fact,KZT_RUB,0,0.154375
2025-06-02,Fact,TJS_RUB,0,7.8736
2025-06-02,Fact,UZS_RUB,0,0.00615723
2025-06-02,Good day,AMD_RUB,1,0.204764
2025-06-02,Good day,KGS_RUB,1,0.898995
2025-06-02,Good day,KZT_RUB,1,0.154375
2025-06-02,Good day,TJS_RUB,0,7.8736
2025-06-02,Good day,UZS_RUB,1,0.00615723
2025-06-02,Кандидат,AMD_RUB,1,0.204764
2025-06-02,Кандидат,KGS_RUB,1,0.898995
2025-06-02,Кандидат,KZT_RUB,1,0.154375
2025-06-02,Кандидат,TJS_RUB,0,7.8736
2025-06-02,Кандидат,UZS_RUB,1,0.00615723
2025-06-03,Closing,AMD_RUB,0,0.206091
2025-06-03,Closing,KGS_RUB,0,0.904843
2025-06-03,Closing,KZT_RUB,0,0.154908
2025-06-03,Closing,TJS_RUB,0,7.96125
2025-06-03,Closing,UZS_RUB,0,0.00618654
2025-06-03,Fact,AMD_RUB,0,0.206091
2025-06-03,Fact,KGS_RUB,0,0.904843
2025-06-03,Fact,KZT_RUB,0,0.154908
2025-06-03,Fact,TJS_RUB,0,7.96125
2025-06-03,Fact,UZS_RUB,0,0.00618654
2025-06-03,Good day,AMD_RUB,0,0.206091
2025-06-03,Good day,KGS_RUB,0,0.904843
2025-06-03,Good day,KZT_RUB,0,0.154908
2025-06-03,Good day,TJS_RUB,0,7.96125
2025-06-03,Good day,UZS_RUB,0,0.00618654
2025-06-03,Кандидат,AMD_RUB,1,0.206091
2025-06-03,Кандидат,KGS_RUB,1,0.904843
2025-06-03,Кандидат,KZT_RUB,0,0.154908
2025-06-03,Кандидат,TJS_RUB,0,7.96125
2025-06-03,Кандидат,UZS_RUB,0,0.00618654
2025-06-04,Closing,AMD_RUB,0,0.205426
2025-06-04,Closing,KGS_RUB,0,0.901714
2025-06-04,Closing,KZT_RUB,0,0.154203
2025-06-04,Closing,TJS_RUB,0,7.97231
2025-06-04,Closing,UZS_RUB,0,0.00614393
2025-06-04,Fact,AMD_RUB,0,0.205426
2025-06-04,Fact,KGS_RUB,0,0.901714
2025-06-04,Fact,KZT_RUB,0,0.154203
2025-06-04,Fact,TJS_RUB,0,7.97231
2025-06-04,Fact,UZS_RUB,0,0.00614393
2025-06-04,Good day,AMD_RUB,0,0.205426
2025-06-04,Good day,KGS_RUB,0,0.901714
2025-06-04,Good day,KZT_RUB,0,0.154203
2025-06-04,Good day,TJS_RUB,0,7.97231
2025-06-04,Good day,UZS_RUB,0,0.00614393
2025-06-04,Кандидат,AMD_RUB,1,0.205426
2025-06-04,Кандидат,KGS_RUB,1,0.901714
2025-06-04,Кандидат,KZT_RUB,1,0.154203
2025-06-04,Кандидат,TJS_RUB,0,7.97231
2025-06-04,Кандидат,UZS_RUB,1,0.00614393
2025-06-05,Closing,AMD_RUB,0,0.204561
2025-06-05,Closing,KGS_RUB,0,0.897684
2025-06-05,Closing,KZT_RUB,0,0.153295
2025-06-05,Closing,TJS_RUB,0,7.93668
2025-06-05,Closing,UZS_RUB,0,0.00610565
2025-06-05,Fact,AMD_RUB,0,0.204561
2025-06-05,Fact,KGS_RUB,0,0.897684
2025-06-05,Fact,KZT_RUB,0,0.153295
2025-06-05,Fact,TJS_RUB,0,7.93668
2025-06-05,Fact,UZS_RUB,0,0.00610565
2025-06-05,Good day,AMD_RUB,0,0.204561
2025-06-05,Good day,KGS_RUB,0,0.897684
2025-06-05,Good day,KZT_RUB,0,0.153295
2025-06-05,Good day,TJS_RUB,0,7.93668
2025-06-05,Good day,UZS_RUB,0,0.00610565
2025-06-05,Кандидат,AMD_RUB,1,0.204561
2025-06-05,Кандидат,KGS_RUB,1,0.897684
2025-06-05,Кандидат,KZT_RUB,1,0.153295
2025-06-05,Кандидат,TJS_RUB,0,7.93668
2025-06-05,Кандидат,UZS_RUB,1,0.00610565
2025-06-06,Closing,AMD_RUB,0,0.206383
2025-06-06,Closing,KGS_RUB,0,0.904828
2025-06-06,Closing,KZT_RUB,0,0.154645
2025-06-06,Closing,TJS_RUB,0,8.00445
2025-06-06,Closing,UZS_RUB,0,0.00616649
2025-06-06,Fact,AMD_RUB,0,0.206383
2025-06-06,Fact,KGS_RUB,0,0.904828
2025-06-06,Fact,KZT_RUB,0,0.154645
2025-06-06,Fact,TJS_RUB,0,8.00445
2025-06-06,Fact,UZS_RUB,0,0.00616649
2025-06-06,Good day,AMD_RUB,0,0.206383
2025-06-06,Good day,KGS_RUB,0,0.904828
2025-06-06,Good day,KZT_RUB,0,0.154645
2025-06-06,Good day,TJS_RUB,0,8.00445
2025-06-06,Good day,UZS_RUB,0,0.00616649
2025-06-06,Кандидат,AMD_RUB,0,0.206383
2025-06-06,Кандидат,KGS_RUB,1,0.904828
2025-06-06,Кандидат,KZT_RUB,1,0.154645
2025-06-06,Кандидат,TJS_RUB,0,8.00445
2025-06-06,Кандидат,UZS_RUB,1,0.00616649
2025-06-09,Closing,AMD_RUB,0,0.206463
2025-06-09,Closing,KGS_RUB,0,0.905321
2025-06-09,Closing,KZT_RUB,0,0.155178
2025-06-09,Closing,TJS_RUB,0,8.00881
2025-06-09,Closing,UZS_RUB,0,0.00616985
2025-06-09,Fact,AMD_RUB,0,0.206463
2025-06-09,Fact,KGS_RUB,0,0.905321
2025-06-09,Fact,KZT_RUB,0,0.155178
2025-06-09,Fact,TJS_RUB,0,8.00881
2025-06-09,Fact,UZS_RUB,0,0.00616985
2025-06-09,Good day,AMD_RUB,0,0.206463
2025-06-09,Good day,KGS_RUB,1,0.905321
2025-06-09,Good day,KZT_RUB,0,0.155178
2025-06-09,Good day,TJS_RUB,0,8.00881
2025-06-09,Good day,UZS_RUB,0,0.00616985
2025-06-09,Кандидат,AMD_RUB,0,0.206463
2025-06-09,Кандидат,KGS_RUB,1,0.905321
2025-06-09,Кандидат,KZT_RUB,0,0.155178
2025-06-09,Кандидат,TJS_RUB,0,8.00881
2025-06-09,Кандидат,UZS_RUB,0,0.00616985
2025-06-10,Closing,AMD_RUB,0,0.206615
2025-06-10,Closing,KGS_RUB,0,0.905138
2025-06-10,Closing,KZT_RUB,0,0.155147
2025-06-10,Closing,TJS_RUB,0,7.98965
2025-06-10,Closing,UZS_RUB,0,0.00619481
2025-06-10,Fact,AMD_RUB,0,0.206615
2025-06-10,Fact,KGS_RUB,0,0.905138
2025-06-10,Fact,KZT_RUB,0,0.155147
2025-06-10,Fact,TJS_RUB,0,7.98965
2025-06-10,Fact,UZS_RUB,0,0.00619481
2025-06-10,Good day,AMD_RUB,0,0.206615
2025-06-10,Good day,KGS_RUB,0,0.905138
2025-06-10,Good day,KZT_RUB,0,0.155147
2025-06-10,Good day,TJS_RUB,0,7.98965
2025-06-10,Good day,UZS_RUB,0,0.00619481
2025-06-10,Кандидат,AMD_RUB,0,0.206615
2025-06-10,Кандидат,KGS_RUB,1,0.905138
2025-06-10,Кандидат,KZT_RUB,0,0.155147
2025-06-10,Кандидат,TJS_RUB,0,7.98965
2025-06-10,Кандидат,UZS_RUB,0,0.00619481
2025-06-11,Closing,AMD_RUB,0,0.204934
2025-06-11,Closing,KGS_RUB,0,0.898803
2025-06-11,Closing,KZT_RUB,0,0.154573
2025-06-11,Closing,TJS_RUB,0,7.91528
2025-06-11,Closing,UZS_RUB,0,0.00618313
2025-06-11,Fact,AMD_RUB,0,0.204934
2025-06-11,Fact,KGS_RUB,0,0.898803
2025-06-11,Fact,KZT_RUB,0,0.154573
2025-06-11,Fact,TJS_RUB,0,7.91528
2025-06-11,Fact,UZS_RUB,0,0.00618313
2025-06-11,Good day,AMD_RUB,1,0.204934
2025-06-11,Good day,KGS_RUB,0,0.898803
2025-06-11,Good day,KZT_RUB,1,0.154573
2025-06-11,Good day,TJS_RUB,1,7.91528
2025-06-11,Good day,UZS_RUB,0,0.00618313
2025-06-11,Кандидат,AMD_RUB,1,0.204934
2025-06-11,Кандидат,KGS_RUB,1,0.898803
2025-06-11,Кандидат,KZT_RUB,1,0.154573
2025-06-11,Кандидат,TJS_RUB,1,7.91528
2025-06-11,Кандидат,UZS_RUB,0,0.00618313
2025-06-12,Closing,AMD_RUB,0,0.206139
2025-06-12,Closing,KGS_RUB,0,0.903405
2025-06-12,Closing,KZT_RUB,0,0.155389
2025-06-12,Closing,TJS_RUB,0,7.95581
2025-06-12,Closing,UZS_RUB,0,0.00623327
2025-06-12,Fact,AMD_RUB,0,0.206139
2025-06-12,Fact,KGS_RUB,0,0.903405
2025-06-12,Fact,KZT_RUB,0,0.155389
2025-06-12,Fact,TJS_RUB,0,7.95581
2025-06-12,Fact,UZS_RUB,0,0.00623327
2025-06-12,Good day,AMD_RUB,0,0.206139
2025-06-12,Good day,KGS_RUB,0,0.903405
2025-06-12,Good day,KZT_RUB,0,0.155389
2025-06-12,Good day,TJS_RUB,0,7.95581
2025-06-12,Good day,UZS_RUB,0,0.00623327
2025-06-12,Кандидат,AMD_RUB,1,0.206139
2025-06-12,Кандидат,KGS_RUB,1,0.903405
2025-06-12,Кандидат,KZT_RUB,0,0.155389
2025-06-12,Кандидат,TJS_RUB,0,7.95581
2025-06-12,Кандидат,UZS_RUB,0,0.00623327
2025-06-13,Closing,AMD_RUB,0,0.206139
2025-06-13,Closing,KGS_RUB,0,0.903405
2025-06-13,Closing,KZT_RUB,0,0.155389
2025-06-13,Closing,TJS_RUB,0,7.95581
2025-06-13,Closing,UZS_RUB,0,0.00623327
2025-06-13,Fact,AMD_RUB,0,0.206139
2025-06-13,Fact,KGS_RUB,0,0.903405
2025-06-13,Fact,KZT_RUB,0,0.155389
2025-06-13,Fact,TJS_RUB,0,7.95581
2025-06-13,Fact,UZS_RUB,0,0.00623327
2025-06-13,Good day,AMD_RUB,0,0.206139
2025-06-13,Good day,KGS_RUB,0,0.903405
2025-06-13,Good day,KZT_RUB,0,0.155389
2025-06-13,Good day,TJS_RUB,0,7.95581
2025-06-13,Good day,UZS_RUB,0,0.00623327
2025-06-13,Кандидат,AMD_RUB,1,0.206139
2025-06-13,Кандидат,KGS_RUB,1,0.903405
2025-06-13,Кандидат,KZT_RUB,0,0.155389
2025-06-13,Кандидат,TJS_RUB,1,7.95581
2025-06-13,Кандидат,UZS_RUB,0,0.00623327
2025-06-16,Closing,AMD_RUB,0,0.206139
2025-06-16,Closing,KGS_RUB,0,0.903405
2025-06-16,Closing,KZT_RUB,0,0.155389
2025-06-16,Closing,TJS_RUB,0,7.95581
2025-06-16,Closing,UZS_RUB,0,0.00623327
2025-06-16,Fact,AMD_RUB,0,0.206139
2025-06-16,Fact,KGS_RUB,0,0.903405
2025-06-16,Fact,KZT_RUB,0,0.155389
2025-06-16,Fact,TJS_RUB,0,7.95581
2025-06-16,Fact,UZS_RUB,0,0.00623327
2025-06-16,Good day,AMD_RUB,1,0.206139
2025-06-16,Good day,KGS_RUB,1,0.903405
2025-06-16,Good day,KZT_RUB,1,0.155389
2025-06-16,Good day,TJS_RUB,1,7.95581
2025-06-16,Good day,UZS_RUB,0,0.00623327
2025-06-16,Кандидат,AMD_RUB,1,0.206139
2025-06-16,Кандидат,KGS_RUB,1,0.903405
2025-06-16,Кандидат,KZT_RUB,1,0.155389
2025-06-16,Кандидат,TJS_RUB,1,7.95581
2025-06-16,Кандидат,UZS_RUB,0,0.00623327
2025-06-17,Closing,AMD_RUB,0,0.204572
2025-06-17,Closing,KGS_RUB,0,0.897732
2025-06-17,Closing,KZT_RUB,0,0.153357
2025-06-17,Closing,TJS_RUB,0,7.74274
2025-06-17,Closing,UZS_RUB,0,0.00615246
2025-06-17,Fact,AMD_RUB,0,0.204572
2025-06-17,Fact,KGS_RUB,0,0.897732
2025-06-17,Fact,KZT_RUB,0,0.153357
2025-06-17,Fact,TJS_RUB,0,7.74274
2025-06-17,Fact,UZS_RUB,0,0.00615246
2025-06-17,Good day,AMD_RUB,0,0.204572
2025-06-17,Good day,KGS_RUB,0,0.897732
2025-06-17,Good day,KZT_RUB,0,0.153357
2025-06-17,Good day,TJS_RUB,0,7.74274
2025-06-17,Good day,UZS_RUB,1,0.00615246
2025-06-17,Кандидат,AMD_RUB,1,0.204572
2025-06-17,Кандидат,KGS_RUB,1,0.897732
2025-06-17,Кандидат,KZT_RUB,1,0.153357
2025-06-17,Кандидат,TJS_RUB,1,7.74274
2025-06-17,Кандидат,UZS_RUB,1,0.00615246
2025-06-18,Closing,AMD_RUB,0,0.204834
2025-06-18,Closing,KGS_RUB,0,0.900097
2025-06-18,Closing,KZT_RUB,0,0.153605
2025-06-18,Closing,TJS_RUB,0,7.77532
2025-06-18,Closing,UZS_RUB,0,0.00619054
2025-06-18,Fact,AMD_RUB,0,0.204834
2025-06-18,Fact,KGS_RUB,0,0.900097
2025-06-18,Fact,KZT_RUB,0,0.153605
2025-06-18,Fact,TJS_RUB,0,7.77532
2025-06-18,Fact,UZS_RUB,0,0.00619054
2025-06-18,Good day,AMD_RUB,0,0.204834
2025-06-18,Good day,KGS_RUB,0,0.900097
2025-06-18,Good day,KZT_RUB,0,0.153605
2025-06-18,Good day,TJS_RUB,0,7.77532
2025-06-18,Good day,UZS_RUB,0,0.00619054
2025-06-18,Кандидат,AMD_RUB,1,0.204834
2025-06-18,Кандидат,KGS_RUB,1,0.900097
2025-06-18,Кандидат,KZT_RUB,1,0.153605
2025-06-18,Кандидат,TJS_RUB,1,7.77532
